fecha,tienda_id,producto_id,categoria,region,ciudad,precio_unitario,cantidad_vendida,ingreso_total,en_promocion,stock_inicio_dia,stock_fin_dia,dias_plazo_proveedor,quiebre_stock
2023-01-13,STORE_02,PROD_008,Limpieza,Norte,Durazno,4.18,4,16.72,0,77,72,3,0
2023-02-05,STORE_01,PROD_001,Lácteos,Este,Durazno,3.77,10,37.7,1,83,72,2,0
2023-02-18,STORE_02,PROD_037,Bebidas,Oeste,Montevideo,2.88,10,28.8,1,47,37,7,0
2023-03-19,STORE_04,PROD_021,Lácteos,Sur,Maldonado,3.64,6,21.84,0,52,44,3,0
2023-01-23,STORE_02,PROD_045,Lácteos,Norte,Maldonado,3.38,8,27.04,0,97,86,5,0
2023-01-07,STORE_03,PROD_031,Bebidas,Oeste,Paysandú,2.62,6,15.72,0,56,49,7,0
2023-01-19,STORE_01,PROD_017,Snacks,Sur,Salto,1.64,7,11.48,0,31,24,2,0
2023-03-19,STORE_02,PROD_041,Snacks,Este,Paysandú,1.94,5,9.7,0,32,29,5,0
2023-01-12,STORE_05,PROD_031,Bebidas,Oeste,Durazno,2.75,5,13.75,0,75,69,3,0
2023-01-25,STORE_01,PROD_045,Bebidas,Este,Maldonado,2.81,7,19.67,0,97,87,2,0
2023-01-21,STORE_02,PROD_009,Snacks,Este,Salto,1.7,9,15.3,0,50,39,7,0
2023-02-28,STORE_02,PROD_025,Lácteos,Oeste,Durazno,3.25,11,35.75,0,96,85,7,0
2023-03-18,STORE_03,PROD_026,Panadería,Norte,Montevideo,1.54,3,4.62,0,65,63,2,0
2023-02-21,STORE_02,PROD_009,Limpieza,Sur,Maldonado,3.77,4,15.08,0,59,52,5,0
2023-03-10,STORE_01,PROD_001,Panadería,Oeste,Durazno,1.38,5,6.9,0,61,57,5,0
2023-03-05,STORE_01,PROD_008,Snacks,Norte,Paysandú,1.98,13,25.74,1,58,42,5,0
2023-01-02,STORE_05,PROD_022,Panadería,Norte,Salto,1.37,6,8.22,0,42,36,3,0
2023-02-01,STORE_05,PROD_004,Limpieza,Sur,Maldonado,3.65,10,36.5,1,58,46,3,0
2023-03-27,STORE_05,PROD_045,Limpieza,Norte,Montevideo,3.97,7,27.79,0,73,63,5,0
2023-02-21,STORE_04,PROD_009,Lácteos,Sur,Paysandú,3.31,6,19.86,0,45,41,7,0
2023-03-31,STORE_05,PROD_008,Bebidas,Norte,Paysandú,2.59,4,10.36,0,80,73,5,0
2023-02-12,STORE_04,PROD_035,Snacks,Este,Maldonado,1.76,7,12.32,0,89,81,5,0
2023-03-23,STORE_05,PROD_024,Panadería,Norte,Paysandú,1.64,3,4.92,0,27,26,3,0
2023-01-04,STORE_02,PROD_020,Lácteos,Oeste,Maldonado,3.53,1,3.53,0,41,39,2,0
2023-01-15,STORE_02,PROD_020,Snacks,Oeste,Maldonado,1.78,6,10.68,1,53,44,3,0
2023-02-19,STORE_04,PROD_047,Panadería,Norte,Paysandú,1.8,10,18.0,1,52,42,3,0
2023-02-13,STORE_02,PROD_044,Lácteos,Oeste,Montevideo,3.53,6,21.18,0,23,18,7,0
2023-01-19,STORE_03,PROD_037,Snacks,Oeste,Maldonado,1.78,4,7.12,0,77,74,7,0
2023-03-14,STORE_03,PROD_046,Lácteos,Oeste,Paysandú,3.76,3,11.28,0,35,34,5,0
2023-02-01,STORE_05,PROD_025,Bebidas,Sur,Montevideo,2.71,4,10.84,0,90,83,7,0
2023-02-01,STORE_01,PROD_013,Limpieza,Oeste,Durazno,4.06,2,8.12,0,53,51,5,0
2023-02-02,STORE_04,PROD_032,Panadería,Norte,Maldonado,1.65,4,6.6,0,74,71,7,0
2023-02-04,STORE_05,PROD_047,Panadería,Sur,Salto,1.58,9,14.22,0,84,72,2,0
2023-02-02,STORE_04,PROD_039,Lácteos,Norte,Paysandú,3.81,6,22.86,0,92,85,7,0
2023-02-11,STORE_04,PROD_028,Limpieza,Norte,Durazno,4.45,2,8.9,0,97,97,3,0
2023-02-23,STORE_04,PROD_040,Snacks,Norte,Montevideo,1.95,4,7.8,0,94,91,5,0
2023-03-09,STORE_02,PROD_023,Lácteos,Oeste,Durazno,3.75,6,22.5,0,35,31,7,0
2023-01-17,STORE_04,PROD_006,Limpieza,Norte,Maldonado,4.42,8,35.36,0,60,53,5,0
2023-01-21,STORE_02,PROD_004,Panadería,Este,Salto,1.7,8,13.6,0,56,45,3,0
2023-01-22,STORE_03,PROD_041,Snacks,Norte,Paysandú,1.93,5,9.65,0,44,40,3,0
2023-02-21,STORE_05,PROD_017,Limpieza,Norte,Maldonado,3.76,1,3.76,0,87,88,3,0
2023-01-08,STORE_01,PROD_045,Bebidas,Norte,Maldonado,2.58,10,25.8,1,78,67,7,0
2023-03-08,STORE_04,PROD_002,Lácteos,Sur,Paysandú,3.37,9,30.33,1,34,22,7,0
2023-02-22,STORE_04,PROD_020,Limpieza,Norte,Paysandú,3.77,4,15.08,0,46,43,3,0
2023-03-27,STORE_03,PROD_020,Lácteos,Este,Salto,3.79,6,22.74,0,25,17,5,0
2023-02-27,STORE_04,PROD_018,Limpieza,Norte,Montevideo,4.32,8,34.56,0,38,28,3,0
2023-03-22,STORE_01,PROD_001,Snacks,Oeste,Maldonado,1.69,7,11.83,0,63,57,3,0
2023-01-16,STORE_04,PROD_002,Panadería,Oeste,Paysandú,1.42,4,5.68,1,53,50,5,0
2023-03-13,STORE_05,PROD_041,Limpieza,Sur,Maldonado,4.57,4,18.28,0,20,18,2,0
2023-02-03,STORE_05,PROD_045,Limpieza,Norte,Salto,4.44,1,4.44,0,74,71,3,0
2023-03-29,STORE_05,PROD_004,Snacks,Sur,Salto,1.99,11,21.89,1,43,32,3,0
2023-03-07,STORE_02,PROD_018,Panadería,Este,Durazno,1.49,2,2.98,0,90,87,2,0
2023-03-28,STORE_05,PROD_011,Snacks,Norte,Paysandú,1.72,10,17.2,1,80,68,5,0
2023-03-10,STORE_01,PROD_039,Limpieza,Oeste,Maldonado,4.46,9,40.14,1,56,49,2,0
2023-03-24,STORE_05,PROD_021,Snacks,Norte,Paysandú,2.1,3,6.3,0,32,28,3,0
2023-03-13,STORE_03,PROD_032,Limpieza,Este,Maldonado,4.2,8,33.6,1,93,84,3,0
2023-01-10,STORE_03,PROD_021,Snacks,Oeste,Durazno,2.03,5,10.15,0,50,42,5,0
2023-03-18,STORE_05,PROD_023,Lácteos,Oeste,Durazno,3.52,4,14.08,0,56,54,5,0
2023-03-09,STORE_04,PROD_033,Lácteos,Sur,Paysandú,3.42,6,20.52,1,22,17,3,0
2023-02-03,STORE_04,PROD_030,Snacks,Oeste,Montevideo,1.98,5,9.9,1,70,66,3,0
2023-03-14,STORE_01,PROD_015,Lácteos,Sur,Paysandú,3.42,2,6.84,0,64,59,3,0
2023-03-24,STORE_02,PROD_037,Snacks,Sur,Maldonado,2.14,3,6.42,0,90,89,2,0
2023-03-13,STORE_02,PROD_033,Limpieza,Oeste,Maldonado,3.95,9,35.55,1,55,43,2,0
2023-02-23,STORE_05,PROD_023,Panadería,Norte,Maldonado,1.62,7,11.34,0,35,27,5,0
2023-02-17,STORE_03,PROD_039,Limpieza,Oeste,Paysandú,3.97,4,15.88,0,33,28,3,0
2023-02-25,STORE_05,PROD_018,Bebidas,Sur,Maldonado,2.65,5,13.25,0,20,16,5,0
2023-03-10,STORE_02,PROD_030,Bebidas,Norte,Maldonado,2.44,8,19.52,0,24,15,7,0
2023-03-31,STORE_02,PROD_024,Bebidas,Oeste,Montevideo,2.4,6,14.4,0,95,87,3,0
2023-01-15,STORE_02,PROD_044,Panadería,Norte,Paysandú,1.54,7,10.78,1,21,13,5,0
2023-02-07,STORE_05,PROD_015,Limpieza,Sur,Salto,3.81,4,15.24,0,72,69,2,0
2023-02-01,STORE_01,PROD_037,Snacks,Este,Paysandú,1.92,9,17.28,0,47,35,5,0
2023-01-28,STORE_02,PROD_035,Lácteos,Norte,Paysandú,3.65,14,51.1,1,43,28,3,0
2023-01-27,STORE_01,PROD_040,Bebidas,Este,Maldonado,2.9,2,5.8,0,38,37,7,0
2023-01-15,STORE_05,PROD_040,Bebidas,Norte,Montevideo,2.96,11,32.56,1,87,75,3,0
2023-01-10,STORE_03,PROD_039,Snacks,Norte,Maldonado,1.65,10,16.5,1,79,71,5,0
2023-03-13,STORE_03,PROD_025,Snacks,Norte,Paysandú,1.78,2,3.56,0,93,90,2,0
2023-02-07,STORE_05,PROD_024,Limpieza,Sur,Montevideo,3.68,5,18.4,0,75,71,2,0
2023-02-22,STORE_02,PROD_037,Limpieza,Sur,Paysandú,4.32,7,30.24,0,50,43,5,0
2023-02-27,STORE_05,PROD_025,Limpieza,Sur,Durazno,4.61,8,36.88,1,32,26,7,0
2023-01-23,STORE_05,PROD_024,Lácteos,Sur,Montevideo,3.16,4,12.64,0,60,58,7,0
2023-02-13,STORE_04,PROD_021,Snacks,Norte,Paysandú,1.83,1,1.83,0,59,57,3,0
2023-01-04,STORE_01,PROD_036,Lácteos,Oeste,Maldonado,3.09,3,9.27,0,60,58,7,0
2023-03-03,STORE_05,PROD_047,Limpieza,Oeste,Maldonado,4.14,5,20.7,0,24,19,7,0
2023-02-10,STORE_04,PROD_022,Limpieza,Norte,Salto,4.17,5,20.85,1,98,94,3,0
2023-03-27,STORE_05,PROD_015,Bebidas,Oeste,Montevideo,2.47,2,4.94,0,73,68,5,0
2023-01-05,STORE_01,PROD_038,Snacks,Este,Montevideo,1.73,9,15.57,1,87,76,7,0
2023-01-22,STORE_01,PROD_001,Limpieza,Norte,Paysandú,4.36,8,34.88,0,39,28,3,0
2023-03-09,STORE_03,PROD_042,Bebidas,Este,Paysandú,2.45,9,22.05,1,40,29,3,0
2023-02-05,STORE_03,PROD_023,Bebidas,Este,Durazno,2.26,3,6.78,0,43,40,7,0
2023-02-05,STORE_02,PROD_025,Panadería,Oeste,Durazno,1.49,8,11.92,0,99,93,2,0
2023-03-01,STORE_05,PROD_024,Panadería,Norte,Maldonado,1.48,7,10.36,0,71,62,3,0
2023-01-21,STORE_03,PROD_024,Lácteos,Sur,Montevideo,3.77,7,26.39,0,46,41,2,0
2023-01-17,STORE_01,PROD_046,Lácteos,Norte,Salto,3.42,9,30.78,1,39,31,2,0
2023-03-17,STORE_02,PROD_023,Bebidas,Norte,Montevideo,2.63,4,10.52,0,35,30,7,0
2023-01-17,STORE_01,PROD_021,Panadería,Este,Maldonado,1.55,2,3.1,0,60,58,5,0
2023-02-06,STORE_05,PROD_045,Bebidas,Norte,Salto,2.83,3,8.49,0,80,76,5,0
2023-03-20,STORE_05,PROD_009,Panadería,Este,Maldonado,1.63,4,6.52,0,36,32,3,0
2023-01-06,STORE_01,PROD_032,Bebidas,Norte,Salto,2.71,11,29.81,1,39,25,2,0
2023-03-23,STORE_01,PROD_024,Bebidas,Este,Maldonado,2.98,7,20.86,1,84,76,2,0
2023-03-01,STORE_03,PROD_001,Panadería,Norte,Montevideo,1.78,9,16.02,1,76,67,5,0
2023-03-07,STORE_05,PROD_036,Lácteos,Oeste,Maldonado,3.65,8,29.2,1,26,15,3,0
2023-02-07,STORE_03,PROD_014,Bebidas,Este,Paysandú,2.85,12,34.2,1,76,64,7,0
2023-02-09,STORE_04,PROD_024,Limpieza,Sur,Montevideo,3.69,9,33.21,1,58,49,2,0
2023-01-02,STORE_02,PROD_027,Panadería,Este,Maldonado,1.39,6,8.34,0,40,36,5,0
2023-02-20,STORE_02,PROD_041,Snacks,Oeste,Paysandú,1.85,4,7.4,0,99,93,7,0
2023-03-27,STORE_01,PROD_006,Lácteos,Este,Durazno,3.45,3,10.35,0,82,78,5,0
2023-01-30,STORE_01,PROD_030,Limpieza,Este,Montevideo,4.2,7,29.4,0,68,59,7,0
2023-03-11,STORE_01,PROD_001,Panadería,Este,Montevideo,1.6,5,8.0,0,86,79,7,0
2023-01-03,STORE_02,PROD_002,Snacks,Este,Durazno,2.12,5,10.6,0,57,53,3,0
2023-03-23,STORE_04,PROD_004,Panadería,Este,Maldonado,1.78,7,12.46,0,95,90,2,0
2023-01-10,STORE_03,PROD_019,Panadería,Sur,Maldonado,1.76,2,3.52,0,29,24,2,0
2023-01-12,STORE_02,PROD_010,Panadería,Este,Montevideo,1.5,7,10.5,0,51,42,2,0
2023-01-24,STORE_05,PROD_011,Snacks,Sur,Montevideo,1.98,3,5.94,0,56,53,2,0
2023-01-24,STORE_02,PROD_009,Panadería,Este,Paysandú,1.48,6,8.88,0,68,59,7,0
2023-02-24,STORE_02,PROD_043,Snacks,Norte,Maldonado,1.76,3,5.28,0,63,62,7,0
2023-02-19,STORE_03,PROD_014,Panadería,Este,Maldonado,1.64,12,19.68,1,24,9,2,0
2023-02-25,STORE_05,PROD_037,Lácteos,Sur,Maldonado,3.16,10,31.6,0,64,54,3,0
2023-03-18,STORE_01,PROD_041,Bebidas,Norte,Paysandú,2.76,12,33.12,0,45,32,5,0
2023-01-12,STORE_03,PROD_018,Bebidas,Norte,Salto,2.5,4,10.0,0,67,60,5,0
2023-02-22,STORE_01,PROD_005,Lácteos,Oeste,Maldonado,3.37,9,30.33,1,94,85,5,0
2023-03-18,STORE_03,PROD_038,Limpieza,Norte,Maldonado,4.1,10,41.0,0,76,65,3,0
2023-03-08,STORE_02,PROD_048,Panadería,Oeste,Montevideo,1.76,11,19.36,1,94,80,5,0
2023-03-27,STORE_01,PROD_041,Snacks,Oeste,Maldonado,1.88,9,16.92,1,75,68,3,0
2023-01-18,STORE_01,PROD_003,Lácteos,Norte,Montevideo,3.36,4,13.44,0,96,94,5,0
2023-03-11,STORE_03,PROD_016,Bebidas,Oeste,Salto,2.43,5,12.15,0,25,20,3,0
2023-02-23,STORE_05,PROD_019,Bebidas,Este,Paysandú,2.33,9,20.97,0,83,72,2,0
2023-02-13,STORE_01,PROD_049,Snacks,Oeste,Montevideo,2.09,5,10.45,0,80,73,5,0
2023-01-20,STORE_02,PROD_023,Lácteos,Sur,Salto,3.23,2,6.46,0,92,90,2,0
2023-01-23,STORE_03,PROD_028,Lácteos,Sur,Maldonado,2.9,9,26.1,0,86,76,5,0
2023-01-09,STORE_05,PROD_037,Panadería,Sur,Durazno,1.8,7,12.6,0,82,76,7,0
2023-01-29,STORE_03,PROD_036,Snacks,Oeste,Durazno,1.71,9,15.39,0,51,41,7,0
2023-01-08,STORE_02,PROD_024,Limpieza,Este,Paysandú,4.53,8,36.24,0,51,45,5,0
2023-01-26,STORE_02,PROD_045,Lácteos,Este,Paysandú,3.55,9,31.95,1,38,27,7,0
2023-01-25,STORE_01,PROD_038,Limpieza,Sur,Salto,3.62,8,28.96,0,79,71,5,0
2023-03-18,STORE_03,PROD_024,Lácteos,Este,Maldonado,3.15,9,28.35,0,94,87,7,0
2023-01-30,STORE_05,PROD_028,Snacks,Norte,Salto,1.89,13,24.57,0,53,40,5,0
2023-02-06,STORE_03,PROD_001,Lácteos,Este,Montevideo,3.72,5,18.6,0,82,76,7,0
2023-03-02,STORE_05,PROD_037,Lácteos,Norte,Montevideo,2.94,9,26.46,1,96,88,2,0
2023-01-23,STORE_03,PROD_047,Bebidas,Norte,Maldonado,2.75,5,13.75,0,21,13,5,0
2023-03-15,STORE_05,PROD_016,Panadería,Oeste,Salto,1.68,7,11.76,0,58,53,2,0
2023-02-07,STORE_03,PROD_019,Lácteos,Norte,Maldonado,3.52,6,21.12,0,59,52,2,0
2023-02-19,STORE_05,PROD_038,Panadería,Sur,Montevideo,1.7,5,8.5,0,51,43,5,0
2023-03-11,STORE_03,PROD_048,Snacks,Oeste,Paysandú,1.74,7,12.18,1,41,33,7,0
2023-01-29,STORE_02,PROD_032,Snacks,Sur,Maldonado,1.67,5,8.35,0,48,44,5,0
2023-01-10,STORE_05,PROD_045,Bebidas,Sur,Durazno,2.56,2,5.12,0,41,40,5,0
2023-02-04,STORE_04,PROD_005,Lácteos,Oeste,Durazno,3.6,7,25.2,1,21,13,2,0
2023-02-21,STORE_05,PROD_027,Snacks,Sur,Maldonado,1.89,4,7.56,0,23,21,3,0
2023-03-21,STORE_04,PROD_016,Bebidas,Norte,Montevideo,2.4,6,14.4,0,78,74,7,0
2023-03-16,STORE_04,PROD_050,Bebidas,Oeste,Maldonado,2.68,3,8.04,0,34,32,7,0
2023-01-23,STORE_03,PROD_039,Limpieza,Oeste,Maldonado,4.16,4,16.64,0,24,21,7,0
2023-03-05,STORE_01,PROD_025,Bebidas,Norte,Montevideo,2.72,8,21.76,1,28,19,7,0
2023-03-21,STORE_01,PROD_018,Snacks,Norte,Salto,2.1,5,10.5,0,67,60,7,0
2023-01-05,STORE_01,PROD_019,Snacks,Norte,Maldonado,1.75,4,7.0,0,55,51,5,0
2023-01-27,STORE_03,PROD_027,Panadería,Norte,Maldonado,1.63,3,4.89,0,55,54,7,0
2023-03-30,STORE_02,PROD_034,Limpieza,Oeste,Salto,4.64,10,46.4,1,98,90,3,0
2023-02-06,STORE_03,PROD_033,Snacks,Norte,Montevideo,2.14,5,10.7,0,37,32,7,0
2023-02-11,STORE_03,PROD_006,Bebidas,Oeste,Maldonado,2.95,6,17.7,0,72,63,3,0
2023-03-02,STORE_02,PROD_010,Lácteos,Sur,Maldonado,3.28,7,22.96,0,76,67,2,0
2023-02-09,STORE_03,PROD_026,Bebidas,Sur,Maldonado,2.5,7,17.5,0,30,22,2,0
2023-03-24,STORE_02,PROD_047,Limpieza,Norte,Durazno,4.58,4,18.32,0,82,78,3,0
2023-02-22,STORE_04,PROD_004,Panadería,Norte,Maldonado,1.55,6,9.3,0,30,22,2,0
2023-03-22,STORE_05,PROD_034,Lácteos,Norte,Salto,2.88,5,14.4,0,70,63,3,0
2023-03-17,STORE_03,PROD_036,Lácteos,Norte,Paysandú,3.77,6,22.62,0,76,67,7,0
2023-03-20,STORE_03,PROD_038,Limpieza,Norte,Salto,4.04,8,32.32,0,79,72,2,0
2023-03-29,STORE_04,PROD_021,Panadería,Este,Salto,1.35,2,2.7,0,64,63,2,0
2023-02-20,STORE_02,PROD_001,Snacks,Oeste,Durazno,1.99,4,7.96,0,39,34,5,0
2023-01-09,STORE_02,PROD_045,Snacks,Norte,Maldonado,2.09,3,6.27,0,25,23,7,0
2023-03-14,STORE_03,PROD_007,Bebidas,Norte,Paysandú,2.26,3,6.78,0,82,76,3,0
2023-02-23,STORE_02,PROD_026,Snacks,Sur,Paysandú,1.9,3,5.7,0,23,19,2,0
2023-01-24,STORE_02,PROD_027,Panadería,Sur,Durazno,1.43,5,7.15,1,42,37,2,0
2023-02-10,STORE_05,PROD_006,Limpieza,Oeste,Maldonado,4.42,6,26.52,0,34,27,7,0
2023-02-21,STORE_04,PROD_037,Lácteos,Este,Paysandú,2.93,7,20.51,0,58,49,5,0
2023-02-21,STORE_04,PROD_020,Limpieza,Sur,Maldonado,4.32,3,12.96,0,80,74,7,0
2023-02-11,STORE_05,PROD_020,Lácteos,Este,Paysandú,3.62,6,21.72,0,54,50,7,0
2023-03-20,STORE_02,PROD_008,Limpieza,Norte,Maldonado,3.97,13,51.61,1,58,44,7,0
2023-02-03,STORE_05,PROD_041,Bebidas,Norte,Durazno,2.51,5,12.55,0,70,62,3,0
2023-01-17,STORE_02,PROD_046,Limpieza,Este,Durazno,4.48,3,13.44,0,75,73,3,0
2023-01-17,STORE_05,PROD_005,Limpieza,Norte,Paysandú,4.71,2,9.42,0,82,78,7,0
2023-03-30,STORE_04,PROD_033,Snacks,Sur,Montevideo,2.03,8,16.24,0,62,56,2,0
2023-01-14,STORE_03,PROD_005,Snacks,Este,Maldonado,2.11,7,14.77,0,60,51,3,0
2023-03-01,STORE_02,PROD_011,Limpieza,Este,Salto,3.89,5,19.45,0,36,28,7,0
2023-03-09,STORE_01,PROD_039,Bebidas,Sur,Montevideo,2.44,6,14.64,0,45,39,5,0
2023-03-22,STORE_05,PROD_008,Limpieza,Sur,Paysandú,4.18,0,0.0,0,67,65,7,0
2023-02-21,STORE_03,PROD_034,Lácteos,Este,Salto,3.64,9,32.76,0,89,79,2,0
2023-03-13,STORE_02,PROD_040,Lácteos,Norte,Paysandú,3.35,6,20.1,0,28,19,7,0
2023-02-03,STORE_01,PROD_032,Snacks,Oeste,Montevideo,2.14,5,10.7,0,31,23,5,0
2023-01-27,STORE_01,PROD_016,Lácteos,Oeste,Maldonado,3.18,4,12.72,0,83,80,7,0
2023-03-20,STORE_01,PROD_041,Lácteos,Norte,Salto,3.69,5,18.45,0,65,62,5,0
2023-01-01,STORE_02,PROD_019,Bebidas,Sur,Montevideo,2.92,13,37.96,1,69,54,5,0
2023-01-04,STORE_01,PROD_043,Limpieza,Norte,Durazno,3.8,7,26.6,0,24,14,3,0
2023-03-21,STORE_02,PROD_032,Snacks,Este,Salto,1.8,5,9.0,0,29,23,5,0
2023-01-09,STORE_03,PROD_026,Panadería,Norte,Maldonado,1.68,8,13.44,0,93,86,2,0
2023-02-02,STORE_03,PROD_011,Snacks,Norte,Montevideo,1.96,4,7.84,0,60,54,5,0
2023-03-03,STORE_02,PROD_040,Panadería,Sur,Durazno,1.59,4,6.36,1,27,25,5,0
2023-01-18,STORE_04,PROD_046,Lácteos,Este,Maldonado,3.24,8,25.92,1,86,79,7,0
2023-03-01,STORE_01,PROD_044,Panadería,Oeste,Montevideo,1.54,13,20.02,1,94,79,2,0
2023-01-25,STORE_01,PROD_031,Panadería,Oeste,Paysandú,1.69,8,13.52,0,61,50,7,0
2023-03-25,STORE_02,PROD_049,Panadería,Sur,Paysandú,1.45,7,10.15,1,54,46,2,0
2023-03-08,STORE_03,PROD_034,Snacks,Oeste,Salto,1.86,6,11.16,1,42,34,3,0
2023-02-05,STORE_05,PROD_031,Limpieza,Oeste,Salto,4.01,10,40.1,0,59,46,2,0
2023-03-13,STORE_02,PROD_045,Bebidas,Oeste,Maldonado,2.53,6,15.18,0,22,18,7,0
2023-03-19,STORE_04,PROD_038,Lácteos,Este,Montevideo,2.97,9,26.73,0,98,88,5,0
2023-03-21,STORE_05,PROD_001,Limpieza,Norte,Salto,4.15,10,41.5,1,30,21,7,0
2023-03-27,STORE_02,PROD_019,Lácteos,Sur,Maldonado,3.11,2,6.22,0,91,90,3,0
2023-02-17,STORE_04,PROD_018,Panadería,Sur,Maldonado,1.72,3,5.16,0,44,42,5,0
2023-03-22,STORE_01,PROD_033,Lácteos,Este,Salto,3.3,10,33.0,1,63,54,7,0
2023-01-04,STORE_04,PROD_046,Lácteos,Sur,Maldonado,3.45,2,6.9,0,79,78,3,0
2023-01-18,STORE_05,PROD_015,Lácteos,Oeste,Paysandú,3.4,13,44.2,1,64,48,5,0
2023-01-05,STORE_03,PROD_028,Limpieza,Este,Paysandú,3.87,3,11.61,0,78,76,2,0
2023-01-21,STORE_04,PROD_041,Lácteos,Norte,Salto,3.74,10,37.4,0,75,64,2,0
2023-01-05,STORE_01,PROD_010,Lácteos,Sur,Salto,3.19,5,15.95,0,31,24,5,0
2023-01-26,STORE_05,PROD_006,Snacks,Sur,Durazno,1.67,3,5.01,0,56,54,3,0
2023-03-27,STORE_03,PROD_028,Snacks,Este,Maldonado,1.68,10,16.8,0,58,47,2,0
2023-03-02,STORE_02,PROD_046,Lácteos,Oeste,Maldonado,3.31,5,16.55,0,77,69,2,0
2023-03-10,STORE_02,PROD_035,Lácteos,Este,Durazno,3.21,4,12.84,0,28,25,5,0
2023-01-08,STORE_05,PROD_029,Limpieza,Este,Maldonado,4.2,6,25.2,0,74,68,5,0
